id,ax,ay,az,date_created,label,linx,liny,linz,meta_info,people_id,type_sensor
10826,2432,784,16704,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10827,2432,720,16704,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10828,2400,768,16672,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10829,2416,768,16720,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10830,2432,768,16688,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10831,2400,800,16736,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10832,2432,752,16704,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10833,2352,784,16704,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10834,2384,800,16720,"2018-10-19 17:41:31",100,0,0,0,,alexey,accelerometer
10835,2368,784,16704,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10836,2432,768,16672,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10837,2400,800,16736,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10838,2400,768,16704,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10839,2416,768,16672,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10840,2384,832,16720,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10841,2400,784,16720,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10842,2400,768,16768,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10843,2448,768,16656,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10844,2352,800,16704,"2018-10-19 17:41:32",100,0,0,0,,alexey,accelerometer
10845,2368,784,16704,"2018-10-19 17:41:33",100,0,0,0,,alexey,accelerometer
10846,2336,816,16688,"2018-10-19 17:41:33",100,0,0,0,,alexey,accelerometer
10847,2432,800,16768,"2018-10-19 17:41:33",100,0,0,0,,alexey,accelerometer
