id,date_created,label,meta_info,people_id,type_sensor,x,y,z
10744,"2018-10-19 17:25:22","work, talking, tired",,nastya,magnetometer,-894,-5979,4998
10745,"2018-10-19 17:25:23","work, talking, tired",,nastya,magnetometer,-859,-5999,5041
10746,"2018-10-19 17:25:23","work, talking, tired",,nastya,magnetometer,-888,-6001,5016
10747,"2018-10-19 17:25:24","work, talking, tired",,nastya,magnetometer,-923,-5979,5042
10748,"2018-10-19 17:25:24","work, talking, tired",,nastya,magnetometer,-925,-6015,4997
10749,"2018-10-19 17:25:25","work, talking, tired",,nastya,magnetometer,-905,-6011,5037
10750,"2018-10-19 17:25:25","work, talking, tired",,nastya,magnetometer,-867,-6003,5012
10751,"2018-10-19 17:25:26","work, talking, tired",,nastya,magnetometer,-907,-5992,4986
10752,"2018-10-19 17:25:26","work, talking, tired",,nastya,magnetometer,-900,-6025,4964
10753,"2018-10-19 17:25:27","work, talking, tired",,nastya,magnetometer,-881,-6009,5007
10754,"2018-10-19 17:25:27","work, talking, tired",,nastya,magnetometer,-873,-6000,4996
10755,"2018-10-19 17:25:28","work, talking, tired",,nastya,magnetometer,-882,-5987,5018
10756,"2018-10-19 17:25:28","work, talking, tired",,nastya,magnetometer,-915,-6007,5013
10757,"2018-10-19 17:25:29","work, talking, tired",,nastya,magnetometer,-883,-5997,5017
10758,"2018-10-19 17:25:29","work, talking, tired",,nastya,magnetometer,-876,-6025,4980
10759,"2018-10-19 17:25:30","work, talking, tired",,nastya,magnetometer,-855,-6024,5051
10760,"2018-10-19 17:25:30","work, talking, tired",,nastya,magnetometer,-888,-5981,4976
10761,"2018-10-19 17:25:32","work, talking, tired",,nastya,magnetometer,-875,-6003,5045
10762,"2018-10-19 17:25:32","work, talking, tired",,nastya,magnetometer,-872,-6003,5028
10763,"2018-10-19 17:25:33","work, talking, tired",,nastya,magnetometer,-897,-6008,5027
10764,"2018-10-19 17:25:33","work, talking, tired",,nastya,magnetometer,-907,-5997,4960
10765,"2018-10-19 17:25:34","work, talking, tired",,nastya,magnetometer,-899,-6006,4982
